koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,koi_pdisposition,hier_labels_5,hier_labels_10,dbscan_labels_5
0,0,0,0,-0.08215490892937956,CANDIDATE,4,0,0
0,0,0,0,-0.08622447377028475,CANDIDATE,4,0,0
0,0,0,0,-0.0857438165056109,CANDIDATE,4,0,0
0,0,0,0,-0.07859804517079315,CANDIDATE,4,0,0
0,0,0,0,-0.07760468682380055,CANDIDATE,4,0,0
0,0,0,0,-0.08426980089394447,CANDIDATE,4,0,0
0,0,0,0,-0.08173833929999558,CANDIDATE,4,0,0
0,0,0,0,-0.08385323126456047,CANDIDATE,4,0,0
0,0,0,0,-0.08388527508220539,CANDIDATE,4,0,0
1,0,1,1,-0.0675108842656499,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08298804818814756,CANDIDATE,4,0,0
1,0,1,0,-0.08298804818814756,FALSE POSITIVE,17,1,2
0,0,1,0,0.23764239116694874,FALSE POSITIVE,6,4,1
0,0,0,0,0.1263542124861323,CANDIDATE,4,6,0
1,0,1,1,0.11962501078069854,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08353279308811123,CANDIDATE,4,0,0
0,0,1,0,-0.07238154454767816,FALSE POSITIVE,8,1,1
1,0,1,1,-0.07792512500024977,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08221899656466942,CANDIDATE,4,0,0
0,0,1,0,-0.004000037693413148,FALSE POSITIVE,8,1,1
1,0,1,0,-0.01957333306884558,FALSE POSITIVE,17,1,2
1,0,1,0,0.1257774237685237,FALSE POSITIVE,17,6,2
0,1,0,1,-0.01559989968087516,FALSE POSITIVE,14,6,9
0,0,0,0,-0.07891848334724239,CANDIDATE,4,0,0
0,0,0,0,-0.08481454579390815,CANDIDATE,4,0,0
0,0,0,0,-0.08266761001169833,CANDIDATE,4,0,0
1,0,1,1,-0.017939098368954517,FALSE POSITIVE,10,1,3
1,0,1,1,-0.010633107945912143,FALSE POSITIVE,10,1,3
0,0,1,0,-0.0017890142759134906,FALSE POSITIVE,8,1,1
0,0,1,0,-0.035178672261922915,FALSE POSITIVE,8,1,1
0,0,0,0,-0.059692192760288774,CANDIDATE,4,0,0
0,0,1,0,0.07018140015458285,FALSE POSITIVE,8,1,1
1,0,1,1,-0.04347802103195789,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08029636750597405,CANDIDATE,4,0,0
0,0,0,0,-0.08500680869977768,CANDIDATE,4,0,0
0,0,0,0,-0.08564768505267613,CANDIDATE,4,0,0
0,0,0,0,-0.0857438165056109,CANDIDATE,4,0,0
0,0,0,0,-0.08471841434097338,CANDIDATE,4,0,0
0,0,1,0,-0.025213044974351964,FALSE POSITIVE,8,1,1
1,0,0,1,-0.045785175902392325,FALSE POSITIVE,11,5,7
1,0,0,1,-0.07882235189430761,FALSE POSITIVE,11,5,7
1,0,1,0,-0.026943411127177786,FALSE POSITIVE,17,6,2
0,0,0,0,-0.07850191371785838,CANDIDATE,4,0,0
0,0,0,0,-0.08241125947053896,CANDIDATE,4,0,0
0,0,0,0,-0.0797836664236553,CANDIDATE,4,0,0
0,0,1,0,0.026345457616328626,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08132176967061158,CANDIDATE,4,0,0
0,0,0,0,-0.0824753471058288,CANDIDATE,4,0,0
1,0,0,0,-0.08683330630553827,FALSE POSITIVE,3,5,4
0,0,0,0,-0.07757264300615563,CANDIDATE,4,0,0
0,0,0,0,-0.08446206379981401,CANDIDATE,4,0,0
0,0,0,0,-0.07308650853586646,CANDIDATE,4,0,0
0,0,0,0,-0.07991184169423497,CANDIDATE,4,0,0
0,0,0,0,-0.07424008597108367,CANDIDATE,4,0,0
1,0,1,1,0.02958188319846581,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08103337531180728,CANDIDATE,4,0,0
1,1,0,1,0.0052285817883245805,FALSE POSITIVE,5,5,8
1,1,0,0,0.051467810649947994,FALSE POSITIVE,12,6,6
0,0,0,0,-0.08071293713535804,CANDIDATE,4,0,0
0,0,0,0,-0.07619475884742395,CANDIDATE,4,0,0
0,0,0,0,-0.0830521358234374,CANDIDATE,4,0,0
0,0,0,0,-0.07026665258311325,CANDIDATE,4,0,0
0,0,0,0,-0.07850191371785838,CANDIDATE,4,0,0
0,0,0,0,-0.08571177268796598,CANDIDATE,4,0,0
0,0,1,0,0.03983590484484108,FALSE POSITIVE,8,0,1
1,0,1,1,-0.07388760397698951,FALSE POSITIVE,10,0,3
0,0,0,0,-0.07289424562999691,CANDIDATE,4,0,0
1,0,0,1,-0.08532724687622692,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08321235491166201,CANDIDATE,4,0,0
1,0,1,1,-0.0854554221468066,FALSE POSITIVE,10,6,3
0,0,0,0,-0.05084809909029011,CANDIDATE,4,0,0
0,0,1,0,-0.02966713562699622,CANDIDATE,8,6,1
0,1,0,0,-0.040594077443914856,FALSE POSITIVE,1,0,5
1,0,1,0,0.025255967816401242,FALSE POSITIVE,17,1,2
1,0,1,1,-0.07895052716488729,FALSE POSITIVE,10,6,3
0,0,0,0,0.22251770923854525,CANDIDATE,4,2,0
0,0,0,0,-0.08503885251742262,CANDIDATE,4,0,0
0,0,0,0,-0.08439797616452416,CANDIDATE,4,0,0
1,0,1,1,0.030286847186654104,FALSE POSITIVE,10,6,3
1,0,0,0,-0.08068089331771312,FALSE POSITIVE,3,5,4
0,0,0,0,-0.0748489185063372,CANDIDATE,4,0,0
0,0,0,0,0.15971182665449682,CANDIDATE,4,0,0
0,0,0,0,-0.08068089331771312,CANDIDATE,4,0,0
0,0,0,0,-0.07234950073003323,CANDIDATE,4,0,0
0,0,0,0,-0.08016819223539437,CANDIDATE,4,0,0
0,0,0,0,-0.0737273848887649,CANDIDATE,4,0,0
0,0,1,0,-0.026398666227214106,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08302009200579248,CANDIDATE,4,0,0
0,1,0,0,0.03544590182748666,FALSE POSITIVE,1,0,5
1,0,0,0,-0.08571177268796598,FALSE POSITIVE,3,5,4
0,0,0,1,-0.08507089633506752,FALSE POSITIVE,7,5,10
0,0,0,0,-0.08417366944100971,CANDIDATE,4,0,0
0,0,0,0,-0.08289191673521279,CANDIDATE,4,0,0
0,0,0,0,-0.0834687054528214,CANDIDATE,4,0,0
0,0,0,0,-0.0830521358234374,CANDIDATE,4,0,0
1,0,0,1,-0.08484658961155307,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08202673365879988,CANDIDATE,4,0,0
0,0,0,0,-0.08708965684669767,CANDIDATE,4,0,0
1,0,0,1,-0.08564768505267613,FALSE POSITIVE,11,5,7
0,0,0,0,-0.0820587774764448,CANDIDATE,4,0,0
0,0,0,0,-0.07526548813572119,CANDIDATE,4,0,0
0,0,0,0,-0.0817703831176405,CANDIDATE,4,0,0
0,0,0,0,-0.08080906858829282,CANDIDATE,4,0,0
1,0,1,1,-0.07529753195336611,FALSE POSITIVE,10,1,3
0,0,1,0,-0.025982096597830115,FALSE POSITIVE,8,1,1
1,0,0,1,-0.07734833628264116,FALSE POSITIVE,11,5,7
0,1,0,0,-0.02835333910355439,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08292396055285771,CANDIDATE,4,0,0
0,0,0,0,-0.07539366340630088,CANDIDATE,4,0,0
1,0,1,1,-0.08513498397035738,FALSE POSITIVE,10,6,3
0,0,1,0,0.0007424473180353984,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08410958180571984,CANDIDATE,4,0,0
0,0,0,0,-0.08491067724684291,CANDIDATE,4,0,0
0,0,0,0,-0.0854554221468066,CANDIDATE,4,0,0
0,0,0,0,-0.08282782909992294,CANDIDATE,4,0,0
0,0,0,0,-0.08398140653514016,CANDIDATE,4,0,0
0,0,0,0,-0.0865769557643789,CANDIDATE,4,0,0
0,0,0,0,-0.08555155359974137,CANDIDATE,4,0,0
0,0,0,0,-0.0864487804937992,CANDIDATE,4,0,0
0,0,0,0,-0.08359688072340109,CANDIDATE,4,0,0
0,0,0,0,-0.08186651457057526,CANDIDATE,4,0,0
0,0,0,0,-0.01912471962181666,CANDIDATE,4,1,0
0,0,0,0,-0.07907870243546698,CANDIDATE,4,0,0
0,0,0,0,-0.06283248688949118,CANDIDATE,4,0,0
0,0,0,0,-0.07606658357684426,CANDIDATE,4,0,0
0,0,0,0,-0.07042687167133786,CANDIDATE,4,0,0
0,0,0,0,-0.08189855838822019,CANDIDATE,4,0,0
1,0,0,0,-0.0800720607824596,FALSE POSITIVE,3,5,4
0,0,0,0,-0.07907870243546698,CANDIDATE,4,0,0
1,0,0,0,0.032273563880639324,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08459023907039369,CANDIDATE,4,0,0
0,0,0,0,-0.06504351030699085,CANDIDATE,4,0,0
1,0,0,0,-0.08564768505267613,FALSE POSITIVE,3,5,4
0,0,0,0,-0.0865769557643789,CANDIDATE,4,0,0
0,0,0,0,-0.08237921565289402,CANDIDATE,4,0,0
1,0,1,1,0.02868465630440797,FALSE POSITIVE,10,6,3
0,0,0,0,-0.07561797012981535,CANDIDATE,4,0,0
0,0,1,0,-0.04315758285550867,FALSE POSITIVE,8,1,1
0,1,0,0,0.09565623518229639,FALSE POSITIVE,1,6,5
0,0,1,0,-0.005954710569753441,CANDIDATE,8,6,1
1,0,0,1,-0.007620989087289419,FALSE POSITIVE,11,5,7
0,0,1,0,-0.07135614238304062,FALSE POSITIVE,8,1,1
0,0,0,0,-0.07968753497072052,CANDIDATE,4,0,0
0,0,0,0,-0.08324439872930693,CANDIDATE,4,0,0
0,0,0,0,-0.08359688072340109,CANDIDATE,4,0,0
0,0,0,0,-0.08250739092347371,CANDIDATE,4,0,0
0,0,0,0,-0.08551950978209645,CANDIDATE,4,0,0
0,0,0,0,-0.08475045815861831,CANDIDATE,4,0,0
0,0,1,0,0.034901156927522985,FALSE POSITIVE,8,1,1
1,0,0,1,-0.028801952550583307,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08080906858829282,CANDIDATE,4,0,0
1,0,0,1,-0.08398140653514016,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08350074927046632,CANDIDATE,4,0,0
0,0,0,0,-0.08295600437050263,CANDIDATE,4,0,0
0,0,0,0,-0.05796182660746295,CANDIDATE,4,0,0
0,0,0,0,-0.07311855235351136,CANDIDATE,4,0,0
1,0,1,0,0.14292086620855732,FALSE POSITIVE,17,1,2
0,0,1,1,-0.05792978278981802,FALSE POSITIVE,13,1,11
1,0,0,1,0.39026709460971554,FALSE POSITIVE,11,2,7
1,0,0,1,-0.08279578528227803,FALSE POSITIVE,11,5,7
0,0,0,0,-0.0721572378241637,CANDIDATE,4,0,0
0,0,0,0,-0.08058476186477835,CANDIDATE,4,0,0
0,0,0,0,-0.08324439872930693,CANDIDATE,4,0,0
0,0,0,0,-0.07452848032988797,CANDIDATE,4,0,0
0,0,1,0,-0.020823041956997555,CANDIDATE,8,3,1
0,0,0,0,-0.05539832119586912,CANDIDATE,4,0,0
0,0,0,0,-0.0795273158824959,CANDIDATE,4,0,0
0,0,0,0,-0.07981571024130021,CANDIDATE,4,0,0
1,0,1,0,-0.057256862619274644,FALSE POSITIVE,17,1,2
1,0,0,1,0.01948808064031517,FALSE POSITIVE,11,5,7
0,0,0,0,-0.07395169161227937,CANDIDATE,4,0,0
0,0,0,0,-0.08052067422948851,CANDIDATE,4,0,0
0,0,0,0,-0.08420571325865461,CANDIDATE,4,0,0
0,0,0,0,-0.07962344733543067,CANDIDATE,4,0,0
1,1,0,0,0.06354832990208385,FALSE POSITIVE,12,6,6
0,0,0,0,-0.08116155058238697,CANDIDATE,4,0,0
0,0,0,0,-0.06840811115970774,CANDIDATE,4,0,0
0,0,0,0,-0.08215490892937956,CANDIDATE,4,0,0
0,0,0,0,-0.08173833929999558,CANDIDATE,4,0,0
0,0,0,0,-0.08459023907039369,CANDIDATE,4,0,0
0,0,0,0,-0.07959140351778576,CANDIDATE,4,0,0
0,0,0,0,-0.08330848636459678,CANDIDATE,4,0,0
0,0,0,0,-0.08161016402941589,CANDIDATE,4,0,0
0,0,0,0,-0.0777008182767353,CANDIDATE,4,0,0
1,0,0,0,0.009906979164483295,FALSE POSITIVE,3,5,4
0,0,0,0,-0.0813538134882565,CANDIDATE,4,0,0
0,0,0,0,-0.0820587774764448,CANDIDATE,4,3,0
0,0,1,0,-0.039440500008697636,FALSE POSITIVE,8,1,1
1,0,0,0,0.7713962616784258,FALSE POSITIVE,3,1,4
1,0,1,0,-0.04302940758492898,FALSE POSITIVE,17,6,2
0,0,1,0,-0.013324788628085648,FALSE POSITIVE,8,1,1
1,0,1,1,-0.07129205474775077,FALSE POSITIVE,10,6,3
0,0,1,0,-0.011946904469353974,FALSE POSITIVE,8,1,1
1,0,1,0,-0.013837489710404412,FALSE POSITIVE,17,1,2
0,0,0,0,-0.06321701270123027,CANDIDATE,4,0,0
1,1,0,1,-0.08481454579390815,FALSE POSITIVE,5,6,8
0,0,0,0,-0.08410958180571984,CANDIDATE,4,0,0
0,0,0,0,-0.07625884648271379,CANDIDATE,4,0,0
0,0,0,0,-0.0830521358234374,CANDIDATE,4,0,0
1,0,0,1,-0.04802824313753692,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08189855838822019,CANDIDATE,4,0,0
0,0,0,0,-0.0872819197525672,CANDIDATE,4,0,0
0,0,0,0,-0.08048863041184359,CANDIDATE,4,0,0
1,1,0,1,-0.08558359741738629,FALSE POSITIVE,5,6,8
0,0,0,0,-0.08696148157611797,CANDIDATE,4,0,0
0,0,1,0,-0.0870255692114078,FALSE POSITIVE,8,1,1
0,0,1,0,-0.044759773737754804,FALSE POSITIVE,8,1,1
0,0,1,0,-0.01781092309837483,FALSE POSITIVE,8,2,1
1,0,1,1,0.07671833895414708,FALSE POSITIVE,10,1,3
1,0,1,0,0.01631574269346782,FALSE POSITIVE,17,6,2
1,1,0,1,0.015194209075895521,FALSE POSITIVE,5,5,8
1,0,1,1,-0.05828226478391217,FALSE POSITIVE,10,1,3
1,0,1,1,-0.06100598928373059,FALSE POSITIVE,10,6,3
0,0,1,0,-0.0022696715405873262,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08039249895890882,CANDIDATE,4,0,0
0,0,0,0,-0.08202673365879988,CANDIDATE,4,0,0
0,0,0,0,-0.0867051310349586,CANDIDATE,4,0,0
0,0,0,0,-0.08244330328818386,CANDIDATE,4,0,0
0,0,0,0,-0.08119359440003189,CANDIDATE,4,0,0
0,0,0,0,-0.06898489987731635,CANDIDATE,4,0,0
0,0,0,0,0.015001946170025999,CANDIDATE,4,0,0
0,0,0,0,-0.08465432670568354,CANDIDATE,4,0,0
0,0,0,0,-0.08372505599398078,CANDIDATE,4,0,0
0,0,0,0,-0.07446439269459812,CANDIDATE,4,0,0
0,0,0,0,-0.08394936271749524,CANDIDATE,4,0,0
0,0,0,0,-0.08311622345872724,CANDIDATE,4,0,0
0,0,0,0,-0.0827637414646331,CANDIDATE,4,0,0
0,0,0,0,-0.08382118744691554,CANDIDATE,4,0,0
0,0,0,0,-0.07997592932952483,CANDIDATE,4,0,0
0,0,0,0,-0.05216189561373194,CANDIDATE,4,0,0
0,1,0,0,-0.07126001093010585,FALSE POSITIVE,1,6,5
0,0,0,0,-0.08503885251742262,CANDIDATE,4,0,0
0,0,0,0,-0.08558359741738629,CANDIDATE,4,0,0
0,0,0,0,-0.08561564123503122,CANDIDATE,4,0,0
0,0,0,0,-0.08532724687622692,CANDIDATE,4,0,0
0,0,0,0,-0.08526315924093707,CANDIDATE,4,0,0
0,0,0,0,-0.07949527206485099,CANDIDATE,4,0,0
0,0,0,0,-0.0824753471058288,CANDIDATE,4,0,0
0,0,0,0,-0.08295600437050263,CANDIDATE,4,0,0
0,0,0,0,-0.08221899656466942,CANDIDATE,4,0,0
0,0,0,0,-0.0826355661940534,CANDIDATE,4,0,0
0,0,0,0,-0.08269965382934326,CANDIDATE,4,0,0
0,0,0,0,-0.08279578528227803,CANDIDATE,4,0,0
0,0,0,0,-0.08103337531180728,CANDIDATE,4,0,0
0,0,0,0,-0.06449876540702718,CANDIDATE,4,0,0
0,0,0,0,-0.08087315622358267,CANDIDATE,4,0,0
0,0,0,0,-0.0622877419895275,CANDIDATE,4,0,0
1,0,1,1,-0.08343666163517648,FALSE POSITIVE,10,6,3
0,0,0,0,-0.07907870243546698,CANDIDATE,4,0,0
1,0,0,0,-0.08398140653514016,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08311622345872724,CANDIDATE,4,0,0
0,0,0,0,-0.08366096835869094,CANDIDATE,4,0,0
0,0,0,0,-0.07872622044137284,CANDIDATE,4,0,0
0,0,0,0,-0.08023227987068421,CANDIDATE,4,0,0
0,0,0,0,-0.07856600135314823,CANDIDATE,4,0,0
0,0,0,0,-0.07984775405894513,CANDIDATE,4,0,0
0,0,0,0,-0.08269965382934326,CANDIDATE,4,0,0
0,0,0,0,-0.08478250197626322,CANDIDATE,4,0,0
0,0,0,0,-0.08526315924093707,CANDIDATE,4,0,0
1,0,0,1,-0.0843338885292343,FALSE POSITIVE,11,5,7
0,0,0,0,-0.07971957878836544,CANDIDATE,4,0,0
0,0,0,0,-0.0843338885292343,CANDIDATE,4,0,0
0,0,0,0,-0.08532724687622692,CANDIDATE,4,0,0
0,0,0,0,-0.08378914362927063,CANDIDATE,4,0,0
0,0,0,0,-0.08279578528227803,CANDIDATE,4,0,0
0,0,0,0,-0.08567972887032106,CANDIDATE,4,0,0
0,0,0,0,-0.07106774802423631,CANDIDATE,4,0,0
0,0,1,0,0.022147717504843747,FALSE POSITIVE,8,6,1
0,0,1,0,-0.025661658421380885,FALSE POSITIVE,8,1,1
0,0,1,0,3.6841792856018976,FALSE POSITIVE,2,9,-1
1,0,1,1,0.05489649913795472,FALSE POSITIVE,10,6,3
0,0,1,0,-0.015023110963266554,FALSE POSITIVE,8,1,1
0,0,0,0,-0.07962344733543067,CANDIDATE,4,0,0
0,0,0,0,-0.07590636448861965,CANDIDATE,4,0,0
0,0,0,0,-0.06821584825383821,CANDIDATE,4,0,0
0,0,0,0,-0.08292396055285771,CANDIDATE,4,0,0
1,0,1,0,-0.08459023907039369,FALSE POSITIVE,17,6,2
0,0,0,0,-0.07702789810619194,CANDIDATE,4,0,0
0,0,1,0,-0.0416515234261973,CANDIDATE,8,1,1
0,0,0,0,-0.08279578528227803,CANDIDATE,4,0,0
0,0,0,0,-0.08449410761745892,CANDIDATE,4,0,0
1,0,1,0,0.05217277463813631,FALSE POSITIVE,17,1,2
1,0,0,1,-0.03771013385587182,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08241125947053896,CANDIDATE,4,0,0
0,0,0,0,-0.0824753471058288,CANDIDATE,4,0,0
0,0,0,0,-0.08535929069387183,CANDIDATE,4,0,0
0,0,0,0,-0.08414162562336477,CANDIDATE,4,0,0
1,1,0,0,0.7756580894252006,FALSE POSITIVE,12,2,6
1,0,0,0,0.0004860967768760224,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08532724687622692,CANDIDATE,4,0,0
0,0,0,0,-0.07536161958865596,CANDIDATE,4,0,0
1,0,0,0,-0.05132875635496396,FALSE POSITIVE,3,5,4
1,0,1,0,0.03528568273926205,FALSE POSITIVE,17,1,2
0,0,0,0,-0.07581023303568489,CANDIDATE,4,0,0
0,0,0,0,-0.08337257399988664,CANDIDATE,4,0,0
0,0,0,0,-0.08487863342919799,CANDIDATE,4,0,0
0,0,0,0,-0.08356483690575617,CANDIDATE,4,0,0
0,0,1,0,0.09818769677624528,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08225104038231433,CANDIDATE,4,0,0
0,0,0,0,-0.08404549417043,CANDIDATE,4,0,0
1,0,1,0,-0.08481454579390815,FALSE POSITIVE,17,6,2
1,0,0,1,-0.08519907160564723,FALSE POSITIVE,11,5,7
1,0,0,1,-0.023546766456815988,FALSE POSITIVE,11,5,7
0,0,0,0,-0.08503885251742262,CANDIDATE,4,0,0
0,0,0,0,-0.08430184471158939,CANDIDATE,4,0,0
0,0,0,0,-0.08337257399988664,CANDIDATE,4,0,0
0,0,0,0,-0.06449876540702718,CANDIDATE,4,0,0
0,0,0,0,-0.08436593234687924,CANDIDATE,4,0,0
0,0,1,0,-0.059339710766194625,FALSE POSITIVE,8,1,1
0,0,0,0,-0.07247767600061292,CANDIDATE,4,0,0
0,0,0,0,-0.0823471718352491,CANDIDATE,4,0,0
0,0,0,0,-0.07568205776510518,CANDIDATE,4,0,0
1,0,1,1,-0.04652218370822555,FALSE POSITIVE,10,1,3
0,0,1,0,0.052236862273426145,FALSE POSITIVE,8,1,1
0,0,1,0,3.3360552507074575,FALSE POSITIVE,2,9,1
0,0,0,0,-0.06058941965434661,CANDIDATE,4,0,0
0,0,1,0,0.017373188675750283,FALSE POSITIVE,8,1,1
1,0,1,1,-0.04213218069087114,FALSE POSITIVE,10,1,3
0,0,0,0,-0.066229131559853,CANDIDATE,4,0,0
1,0,0,0,0.07063001360161177,FALSE POSITIVE,3,5,4
1,0,1,1,-0.07962344733543067,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08388527508220539,CANDIDATE,4,0,0
1,0,0,0,-0.08414162562336477,FALSE POSITIVE,3,5,4
0,0,1,0,0.06835490254882226,FALSE POSITIVE,8,6,1
0,0,0,0,-0.07901461480017716,CANDIDATE,4,0,0
0,0,1,0,-0.019156763439461575,FALSE POSITIVE,8,1,1
0,0,1,0,0.10020645728787539,FALSE POSITIVE,8,1,1
0,0,1,0,-0.0203103408746788,FALSE POSITIVE,8,3,1
0,0,1,0,0.5120976892957115,FALSE POSITIVE,6,2,1
1,0,1,1,0.06338811081385926,FALSE POSITIVE,10,6,3
0,0,0,0,-0.05353977977246361,CANDIDATE,4,0,0
0,0,0,0,-0.08625651758792967,CANDIDATE,4,0,0
0,0,0,0,-0.07763673064144547,CANDIDATE,4,0,0
1,0,0,1,-0.07603453975919933,FALSE POSITIVE,11,5,7
1,0,1,1,-0.012235298828158277,FALSE POSITIVE,10,1,3
0,0,0,0,-0.06558825520695455,CANDIDATE,4,0,0
1,0,1,0,-0.002429890628811942,FALSE POSITIVE,17,6,2
0,0,0,0,-0.07529753195336611,CANDIDATE,4,0,0
0,0,1,0,-0.012491649369317665,FALSE POSITIVE,8,1,1
1,0,0,1,-0.07497709377691689,FALSE POSITIVE,11,5,7
1,0,1,1,-0.03142954559746697,FALSE POSITIVE,10,1,3
1,0,0,0,-0.08760235792901643,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08507089633506752,CANDIDATE,4,0,0
1,0,1,1,-0.08779462083488596,FALSE POSITIVE,10,0,3
0,0,1,0,0.001575586576803393,FALSE POSITIVE,8,1,1
0,0,1,0,-0.014061796433918871,FALSE POSITIVE,8,0,1
0,0,0,0,-0.08337257399988664,CANDIDATE,4,0,0
1,0,1,1,-0.06968986386550464,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08583994795854567,CANDIDATE,4,0,0
1,0,1,0,0.10956325204019282,FALSE POSITIVE,17,6,2
0,0,0,0,-0.08148198875883618,CANDIDATE,4,0,0
0,0,0,0,-0.0797836664236553,CANDIDATE,4,0,0
1,0,1,1,-0.007044200369680812,FALSE POSITIVE,10,6,3
0,0,0,0,-0.08471841434097338,CANDIDATE,4,0,0
1,0,1,0,0.10802514879323653,FALSE POSITIVE,17,1,2
0,0,0,0,-0.04597743880826186,CANDIDATE,4,0,0
1,0,1,0,0.012342309305497411,FALSE POSITIVE,17,2,2
0,0,0,0,-0.08032841132361897,CANDIDATE,4,0,0
1,0,1,1,-0.026078228050764877,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08343666163517648,CANDIDATE,4,0,0
0,0,0,0,-0.07664337229445287,CANDIDATE,4,0,0
0,0,1,0,-0.00925522378718047,FALSE POSITIVE,8,1,1
0,1,0,0,0.004908143611875349,FALSE POSITIVE,1,6,5
0,0,1,0,0.08751710550048601,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08183447075293035,CANDIDATE,4,0,0
0,0,1,0,0.0474943772619776,FALSE POSITIVE,8,1,1
0,0,1,0,0.076333813142408,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08430184471158939,CANDIDATE,4,0,0
0,0,1,0,0.06688088693715581,FALSE POSITIVE,8,1,1
0,0,1,0,0.22309449795615388,FALSE POSITIVE,6,10,1
0,0,1,0,-0.02300202155685231,FALSE POSITIVE,8,6,1
0,0,1,0,-0.011306028116455523,CANDIDATE,8,0,1
0,0,0,0,-0.08173833929999558,CANDIDATE,4,0,0
0,0,0,0,-0.08279578528227803,CANDIDATE,4,0,0
0,0,0,0,-0.08398140653514016,CANDIDATE,4,0,0
0,0,0,0,-0.052546421425471015,CANDIDATE,4,0,0
0,0,0,0,-0.07846986990021346,CANDIDATE,4,0,0
0,0,0,0,-0.0823471718352491,CANDIDATE,4,0,0
0,0,0,0,-0.07766877445909039,CANDIDATE,4,0,0
1,0,0,1,-0.08507089633506752,FALSE POSITIVE,11,5,7
1,0,1,1,-0.017105959110186534,FALSE POSITIVE,10,1,3
0,0,0,0,-0.08055271804713343,CANDIDATE,4,0,0
0,0,1,0,-0.03956867527927733,FALSE POSITIVE,8,1,1
0,0,1,0,-0.010088363045948463,FALSE POSITIVE,8,1,1
0,0,1,0,-0.06635730683043269,FALSE POSITIVE,8,1,1
0,0,1,0,-0.029378741268191916,FALSE POSITIVE,8,1,1
1,0,0,0,-0.07510526904749658,FALSE POSITIVE,3,5,4
0,0,0,0,-0.08266761001169833,CANDIDATE,4,0,0
1,0,1,0,0.07316147519556065,FALSE POSITIVE,17,6,2
0,0,1,0,1.1270185499017777,FALSE POSITIVE,0,1,1
0,0,1,0,-0.036812906961813975,FALSE POSITIVE,8,1,1
0,0,0,0,-0.06065350728963644,CANDIDATE,4,0,0
0,0,0,0,-0.06244796107775212,CANDIDATE,4,0,0
0,0,0,0,-0.07702789810619194,CANDIDATE,4,0,0
0,0,0,0,-0.08122563821767681,CANDIDATE,4,0,0
0,0,0,0,-0.08475045815861831,CANDIDATE,4,0,0
1,0,1,1,-0.08212286511173465,FALSE POSITIVE,10,6,3
0,0,0,0,-0.05914744786032508,CANDIDATE,4,0,0
0,0,0,0,-0.08199468984115496,CANDIDATE,4,0,0
0,0,0,0,-0.08004001696481466,CANDIDATE,4,0,0
0,0,0,0,-0.08010410460010452,CANDIDATE,4,0,0
0,0,0,0,-0.08430184471158939,CANDIDATE,4,0,0
1,0,1,1,-0.08154607639412605,FALSE POSITIVE,10,0,3
0,0,0,0,-0.07760468682380055,CANDIDATE,4,0,0
0,0,0,0,-0.08241125947053896,CANDIDATE,4,0,0
0,0,0,0,-0.08132176967061158,CANDIDATE,4,0,0
0,0,0,0,-0.08426980089394447,CANDIDATE,4,0,0
0,0,0,0,-0.08340461781753156,CANDIDATE,4,0,0
0,0,0,0,-0.0807770247706479,CANDIDATE,4,0,0
0,0,0,0,-0.07840578226492362,CANDIDATE,4,0,0
1,0,1,1,-0.05975628039557861,FALSE POSITIVE,10,2,3
0,0,0,0,-0.07981571024130021,CANDIDATE,4,0,0
0,0,0,0,-0.08253943474111863,CANDIDATE,4,0,0
0,0,0,0,-0.08023227987068421,CANDIDATE,4,0,0
0,0,0,0,-0.08161016402941589,CANDIDATE,4,0,0
0,0,0,0,-0.08619242995263983,CANDIDATE,4,0,0
0,0,0,0,-0.08593607941148045,CANDIDATE,4,0,0
0,0,0,0,-0.08535929069387183,CANDIDATE,4,0,0
0,0,0,0,-0.08526315924093707,CANDIDATE,4,0,0
0,0,0,0,-0.08475045815861831,CANDIDATE,4,0,0
0,0,0,0,-0.08414162562336477,CANDIDATE,4,0,0
