"","koi_score","koi_fpflag_ss","koi_fpflag_nt","koi_fpflag_ec","koi_fpflag_co","koi_depth","koi_period","koi_teq","koi_model_snr","k9.cluster"
"1",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.300719486429429,-0.320482483936892,-0.409622723442028,-0.307310369275037,3
"2",1.00063668658456,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.297617953093368,0.196992873849678,-0.83028884719101,-0.319021657411454,3
"3",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.178416087711835,-0.200574886775316,-0.595917721102292,-0.259879652322547,2
"4",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.211345031215697,-0.409753873218567,0.313923009406222,0.242885947373841,2
"5",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.300869174331748,-0.400670893842274,0.327143944724047,-0.301337612325464,3
"6",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.289921599907706,-0.301982451271822,-0.35914278859215,-0.271356714696236,3
"7",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.299878839170002,-0.382141395680762,0.0314757548890477,-0.302157402495013,3
"8",1.04884641563048,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.305381366459268,-0.400198717719207,0.271856397031323,-0.331669848598785,3
"9",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.305295146227532,-0.344971052904187,0.250222139238518,-0.2933739363927,1
"10",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.249244810579785,-0.244691747003628,-0.641590043109324,-0.159631025874816,3
"11",0.669456808790902,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.137677028216549,-0.401304095431575,0.246616429606384,4.69165297175463,6
"12",1.06561501703775,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.22816396392032,-0.404366286161606,1.09876580600075,6.61417803222887,6
"13",1.06142286668593,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.198573659389793,-0.389189241476427,0.465362813955855,1.69028404815364,3
"14",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306523784529771,-0.387038784894255,0.0867633025817711,-0.289977662833139,3
"15",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.0927347324241304,-0.297063127307728,-0.457698851870483,0.379322454163101,2
"16",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.201291991695916,-0.206278268716824,-0.7341365903341,-0.0977954245145339,2
"17",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.581459579623077,-0.208380734443046,-0.523803528459609,2.36426868040445,2
"18",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.182607348976782,-0.240071118196442,-0.647599559162881,0.00608370125548633,2
