koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad
FALSE POSITIVE,0,0,1,0,96.62
CANDIDATE,0,0,0,0,1.54
FALSE POSITIVE,0,0,1,0,82.42
FALSE POSITIVE,0,0,1,0,41.38
CANDIDATE,0,0,0,0,1.81
FALSE POSITIVE,0,1,0,1,0.5
FALSE POSITIVE,0,0,1,0,61.88
FALSE POSITIVE,0,0,1,0,49.22
FALSE POSITIVE,0,0,1,0,74.87
FALSE POSITIVE,0,0,1,1,75.54
FALSE POSITIVE,0,0,1,0,45.2
FALSE POSITIVE,0,1,0,0,52.8
FALSE POSITIVE,0,1,0,0,0.96
CANDIDATE,0,0,0,0,2.48
FALSE POSITIVE,0,0,1,0,34.62
CANDIDATE,0,0,0,0,0.95
FALSE POSITIVE,0,1,0,1,0.91
FALSE POSITIVE,1,0,0,0,0.74
CANDIDATE,0,0,0,0,1.09
FALSE POSITIVE,0,0,1,0,50.48
FALSE POSITIVE,0,0,1,0,52.42
FALSE POSITIVE,0,1,0,0,2.89
FALSE POSITIVE,0,0,1,1,1.0
FALSE POSITIVE,0,1,0,0,0.76
CANDIDATE,0,0,1,0,21.11
CANDIDATE,0,0,0,0,2.16
FALSE POSITIVE,0,0,0,1,14.47
CANDIDATE,0,0,0,0,0.79
CANDIDATE,0,0,1,0,11.04
FALSE POSITIVE,0,0,1,0,71.9
FALSE POSITIVE,0,0,1,0,27.38
FALSE POSITIVE,0,1,0,0,2.11
FALSE POSITIVE,0,0,1,0,26.43
FALSE POSITIVE,0,1,0,0,89.22
FALSE POSITIVE,0,0,1,0,64.42
CANDIDATE,0,0,0,0,1.09
FALSE POSITIVE,0,0,1,0,43.95
FALSE POSITIVE,0,0,1,0,47.06
FALSE POSITIVE,1,0,1,0,30.32
FALSE POSITIVE,0,1,0,0,1.03
FALSE POSITIVE,0,0,1,0,35.68
CANDIDATE,0,0,0,0,0.99
FALSE POSITIVE,1,0,0,1,1.13
CANDIDATE,0,0,0,0,1.38
CANDIDATE,0,0,0,0,2.84
CANDIDATE,0,0,0,0,1.85
FALSE POSITIVE,1,1,0,1,216.31
FALSE POSITIVE,0,0,1,0,88.56
FALSE POSITIVE,0,0,1,0,49.38
CANDIDATE,0,0,0,0,1.16
FALSE POSITIVE,1,0,1,0,49.63
FALSE POSITIVE,0,0,1,0,112.24
FALSE POSITIVE,0,0,1,0,12.44
FALSE POSITIVE,1,1,0,0,19.94
CANDIDATE,0,0,0,0,1.62
FALSE POSITIVE,0,0,1,0,41.58
FALSE POSITIVE,0,0,1,0,93.1
FALSE POSITIVE,0,0,1,0,205.64
FALSE POSITIVE,0,0,1,0,67.76
FALSE POSITIVE,0,0,1,0,48.86
CANDIDATE,0,0,0,0,1.11
FALSE POSITIVE,1,0,1,0,18.65
FALSE POSITIVE,0,0,1,0,97.12
FALSE POSITIVE,0,0,1,0,128.15
FALSE POSITIVE,0,0,1,0,61.52
FALSE POSITIVE,1,0,0,1,0.9
FALSE POSITIVE,0,0,1,0,125.25
FALSE POSITIVE,0,0,1,0,40.79
FALSE POSITIVE,0,0,0,1,0.74
CANDIDATE,0,0,0,0,1.35
CANDIDATE,0,0,0,0,0.77
FALSE POSITIVE,0,1,0,0,213.31
FALSE POSITIVE,0,0,1,0,107.13
FALSE POSITIVE,0,0,1,0,51.5
FALSE POSITIVE,0,0,1,0,40.58
FALSE POSITIVE,0,1,0,0,56.23
FALSE POSITIVE,0,0,1,0,98.13
CANDIDATE,0,0,0,0,1.42
FALSE POSITIVE,0,0,0,1,0.82
FALSE POSITIVE,1,0,1,0,30.37
CANDIDATE,0,0,0,0,1.39
FALSE POSITIVE,0,1,0,0,95.98
FALSE POSITIVE,0,0,1,0,36.15
FALSE POSITIVE,1,0,0,1,1.0
FALSE POSITIVE,0,0,1,0,16.79
FALSE POSITIVE,1,1,0,0,0.81
CANDIDATE,0,0,0,0,1.55
FALSE POSITIVE,1,1,0,1,12.63
CANDIDATE,0,0,0,0,1.98
FALSE POSITIVE,0,0,1,0,9.39
FALSE POSITIVE,0,0,1,0,40.68
FALSE POSITIVE,0,0,1,0,51.71
FALSE POSITIVE,1,1,0,0,0.83
FALSE POSITIVE,1,0,1,1,20.76
FALSE POSITIVE,0,1,0,0,1.92
FALSE POSITIVE,0,0,1,0,124.34
FALSE POSITIVE,0,0,0,1,1.07
FALSE POSITIVE,1,0,1,0,36.82
CANDIDATE,0,0,0,0,7.27
FALSE POSITIVE,0,1,0,0,2.4
CANDIDATE,0,0,0,0,0.89
CANDIDATE,0,0,0,0,1.11
FALSE POSITIVE,0,1,0,0,56.89
FALSE POSITIVE,1,0,0,1,0.96
CANDIDATE,0,0,0,0,1.87
FALSE POSITIVE,0,0,1,0,429.0
FALSE POSITIVE,0,0,1,0,24.64
FALSE POSITIVE,0,1,0,0,2.88
FALSE POSITIVE,0,0,1,0,42.51
FALSE POSITIVE,0,0,1,0,94.23
FALSE POSITIVE,0,0,1,0,90.39
CANDIDATE,0,0,0,0,0.92
FALSE POSITIVE,1,1,0,0,135.43
FALSE POSITIVE,0,0,1,0,35.67
CANDIDATE,0,0,0,0,2.32
FALSE POSITIVE,0,0,1,0,34.24
FALSE POSITIVE,0,1,0,0,76.4
FALSE POSITIVE,0,0,1,0,34.03
FALSE POSITIVE,1,0,0,1,1.21
FALSE POSITIVE,0,0,1,0,140.07
CANDIDATE,0,0,1,0,29.91
CANDIDATE,0,0,0,0,0.59
FALSE POSITIVE,1,0,0,0,0.96
CANDIDATE,0,0,0,0,1.1
FALSE POSITIVE,0,0,1,0,49.66
CANDIDATE,0,0,0,0,1.04
CANDIDATE,0,0,0,0,0.77
FALSE POSITIVE,1,0,0,0,22.24
CANDIDATE,0,0,0,0,0.62
FALSE POSITIVE,0,0,1,0,14.0
CANDIDATE,0,0,0,0,2.26
FALSE POSITIVE,0,0,1,0,40.85
FALSE POSITIVE,1,0,1,1,48.81
FALSE POSITIVE,0,0,1,1,117.33
FALSE POSITIVE,0,1,0,0,2.43
FALSE POSITIVE,0,1,0,0,1.3
FALSE POSITIVE,1,0,0,1,0.63
FALSE POSITIVE,1,0,0,1,0.84
FALSE POSITIVE,0,0,0,1,0.78
FALSE POSITIVE,1,1,0,1,0.6
FALSE POSITIVE,0,1,0,0,0.89
CANDIDATE,0,0,0,0,0.6
FALSE POSITIVE,0,1,0,1,0.71
FALSE POSITIVE,0,1,0,0,44.77
CANDIDATE,0,0,0,0,0.73
FALSE POSITIVE,0,0,0,1,0.55
FALSE POSITIVE,0,0,0,1,1.0
FALSE POSITIVE,0,1,0,0,77.01
FALSE POSITIVE,0,1,0,0,3.39
FALSE POSITIVE,1,0,1,0,417.01
FALSE POSITIVE,1,0,1,0,28.97
FALSE POSITIVE,0,1,0,0,12.44
FALSE POSITIVE,1,1,0,0,2.94
FALSE POSITIVE,1,0,0,1,8.86
FALSE POSITIVE,0,1,0,0,20.12
FALSE POSITIVE,1,0,0,1,2.6
FALSE POSITIVE,0,1,0,0,6.09
CANDIDATE,0,0,0,0,1.28
FALSE POSITIVE,0,1,0,0,1.21
FALSE POSITIVE,1,1,0,1,1.08
FALSE POSITIVE,1,1,0,1,0.84
FALSE POSITIVE,1,1,0,1,0.88
FALSE POSITIVE,1,1,0,1,0.68
FALSE POSITIVE,0,1,0,0,18.68
FALSE POSITIVE,1,1,0,0,1.1
FALSE POSITIVE,1,1,0,1,0.94
FALSE POSITIVE,0,1,0,1,1.13
CANDIDATE,0,0,0,0,2.57
CANDIDATE,0,0,0,0,0.66
FALSE POSITIVE,0,1,0,0,36.9
FALSE POSITIVE,0,0,1,0,81.48
FALSE POSITIVE,0,1,0,0,87.18
FALSE POSITIVE,0,0,1,0,23.52
CANDIDATE,0,0,1,0,78.0
FALSE POSITIVE,0,0,1,0,67.96
FALSE POSITIVE,0,0,1,0,82.4
CANDIDATE,0,0,0,0,1.05
FALSE POSITIVE,0,0,1,0,39.76
FALSE POSITIVE,0,1,0,1,1.17
CANDIDATE,0,0,0,0,1.75
CANDIDATE,0,0,0,0,1.5
FALSE POSITIVE,0,0,1,0,45.92
CANDIDATE,0,0,0,0,2.25
FALSE POSITIVE,0,0,1,0,30.47
FALSE POSITIVE,1,0,0,1,0.95
FALSE POSITIVE,0,0,1,0,40.08
CANDIDATE,0,0,0,0,0.61
FALSE POSITIVE,1,1,0,1,0.65
FALSE POSITIVE,0,1,0,0,65.47
FALSE POSITIVE,1,1,0,0,1.23
CANDIDATE,0,0,0,0,3.66
CANDIDATE,0,0,0,0,1.16
FALSE POSITIVE,0,1,0,0,0.77
FALSE POSITIVE,0,0,1,0,65.6
FALSE POSITIVE,0,0,1,0,90.34
CANDIDATE,0,0,0,0,0.8
CANDIDATE,0,0,0,0,0.64
FALSE POSITIVE,1,0,0,1,1.14
FALSE POSITIVE,0,0,0,1,0.99
CANDIDATE,0,0,0,0,0.85
CANDIDATE,0,0,0,0,1.73
FALSE POSITIVE,0,0,1,0,74.4
FALSE POSITIVE,0,0,1,0,830.99
FALSE POSITIVE,0,1,0,0,1.83
FALSE POSITIVE,0,0,1,0,43.47
FALSE POSITIVE,0,0,1,0,68.69
CANDIDATE,0,0,0,0,1.32
CANDIDATE,0,0,0,0,0.85
FALSE POSITIVE,0,0,1,0,30.11
FALSE POSITIVE,0,0,1,0,51.72
FALSE POSITIVE,0,0,1,0,56.94
FALSE POSITIVE,1,1,0,1,0.81
FALSE POSITIVE,0,1,0,0,1.77
FALSE POSITIVE,1,0,0,0,1.16
FALSE POSITIVE,0,0,1,0,50.46
FALSE POSITIVE,0,0,1,0,50.0
FALSE POSITIVE,0,0,0,1,0.47
CANDIDATE,0,0,0,0,1.08
FALSE POSITIVE,0,1,0,1,131.16
FALSE POSITIVE,0,1,0,0,2.22
FALSE POSITIVE,1,0,0,1,0.75
FALSE POSITIVE,0,0,0,1,0.42
FALSE POSITIVE,0,0,1,0,47.87
FALSE POSITIVE,0,0,1,0,40.62
FALSE POSITIVE,0,1,0,1,0.65
FALSE POSITIVE,0,1,0,0,55.34
FALSE POSITIVE,0,0,1,0,58.51
FALSE POSITIVE,0,0,1,1,62.9
FALSE POSITIVE,0,0,1,0,79.17
FALSE POSITIVE,0,0,1,0,33.99
FALSE POSITIVE,0,1,0,0,8.99
FALSE POSITIVE,0,0,0,1,0.76
FALSE POSITIVE,0,0,1,0,123.02
FALSE POSITIVE,1,1,0,0,0.93
FALSE POSITIVE,0,0,1,0,71.42
FALSE POSITIVE,0,1,0,0,1.41
CANDIDATE,0,0,0,0,1.26
FALSE POSITIVE,0,0,1,0,87.26
CANDIDATE,0,0,1,0,46.27
FALSE POSITIVE,0,0,1,0,43.15
FALSE POSITIVE,1,0,0,1,0.99
FALSE POSITIVE,0,0,1,0,149.52
FALSE POSITIVE,0,0,1,0,74.77
FALSE POSITIVE,0,0,1,0,66.65
CANDIDATE,0,0,0,0,4.27
FALSE POSITIVE,0,0,1,0,43.95
CANDIDATE,0,0,0,0,0.22
FALSE POSITIVE,0,0,0,1,3.13
FALSE POSITIVE,0,0,1,0,55.3
FALSE POSITIVE,0,0,1,0,299.87
CANDIDATE,0,0,0,0,2.16
FALSE POSITIVE,1,0,0,0,1.42
CANDIDATE,0,0,0,0,1.16
FALSE POSITIVE,0,0,1,0,256.2
CANDIDATE,0,0,0,0,0.97
FALSE POSITIVE,1,1,0,1,0.96
FALSE POSITIVE,0,0,1,0,69.8
FALSE POSITIVE,0,0,1,0,29.19
FALSE POSITIVE,1,1,0,1,26.57
FALSE POSITIVE,0,1,0,0,1.26
FALSE POSITIVE,0,0,1,0,108.33
CANDIDATE,0,0,0,0,7.62
FALSE POSITIVE,0,0,1,0,34.94
FALSE POSITIVE,0,0,1,0,52.66
FALSE POSITIVE,0,1,0,0,6.85
FALSE POSITIVE,0,0,1,0,63.14
FALSE POSITIVE,0,0,1,0,42.06
FALSE POSITIVE,0,0,1,0,73.59
FALSE POSITIVE,0,1,0,0,4.71
FALSE POSITIVE,0,1,0,1,110.14
FALSE POSITIVE,1,0,0,1,6.57
FALSE POSITIVE,1,1,0,1,0.64
FALSE POSITIVE,0,0,1,0,25.98
CANDIDATE,0,0,0,0,1.24
FALSE POSITIVE,0,0,0,1,1.19
FALSE POSITIVE,0,0,1,0,81.61
FALSE POSITIVE,0,0,0,1,0.75
FALSE POSITIVE,1,0,1,1,13.92
FALSE POSITIVE,0,0,1,0,119.09
FALSE POSITIVE,0,1,0,0,101.44
FALSE POSITIVE,0,0,1,0,52.52
FALSE POSITIVE,0,0,1,0,118.28
CANDIDATE,0,0,0,0,0.81
FALSE POSITIVE,0,0,1,0,119.64
FALSE POSITIVE,0,1,0,1,8.93
CANDIDATE,0,0,0,0,1.86
FALSE POSITIVE,0,1,0,1,1.27
FALSE POSITIVE,0,0,1,0,30.92
FALSE POSITIVE,0,0,1,1,1.12
FALSE POSITIVE,0,0,1,0,38.21
FALSE POSITIVE,0,1,0,0,106.84
FALSE POSITIVE,0,0,1,0,140.23
FALSE POSITIVE,1,0,0,1,0.63
FALSE POSITIVE,0,0,1,0,124.05
FALSE POSITIVE,0,0,1,0,102.12
CANDIDATE,0,0,0,0,0.56
FALSE POSITIVE,0,1,0,0,49.17
FALSE POSITIVE,0,1,0,0,53.63
FALSE POSITIVE,0,1,0,0,1.42
FALSE POSITIVE,1,0,1,0,0.85
FALSE POSITIVE,0,0,1,0,68.58
FALSE POSITIVE,0,0,1,0,58.32
CANDIDATE,0,0,0,0,1.36
FALSE POSITIVE,1,0,1,0,26.93
CANDIDATE,0,0,0,0,5.04
CANDIDATE,0,0,0,0,2.47
FALSE POSITIVE,1,0,1,0,1.72
FALSE POSITIVE,0,0,1,1,8.8
FALSE POSITIVE,0,0,1,0,42.1
CANDIDATE,0,0,0,0,2.68
FALSE POSITIVE,0,0,1,0,39.79
FALSE POSITIVE,0,0,1,0,54.56
FALSE POSITIVE,1,0,0,1,0.95
FALSE POSITIVE,0,0,1,0,42.15
FALSE POSITIVE,0,0,1,0,47.48
FALSE POSITIVE,0,0,1,0,34.88
FALSE POSITIVE,0,0,1,0,58.19
FALSE POSITIVE,1,0,1,0,0.58
CANDIDATE,0,0,0,0,1.79
CANDIDATE,0,0,0,0,0.79
FALSE POSITIVE,0,0,1,0,52.75
FALSE POSITIVE,1,1,0,1,0.58
FALSE POSITIVE,0,1,0,0,10.97
FALSE POSITIVE,0,0,1,0,70.52
CANDIDATE,0,0,0,0,0.78
CANDIDATE,0,0,0,0,0.82
FALSE POSITIVE,0,0,1,1,0.95
CANDIDATE,0,0,0,0,1.09
FALSE POSITIVE,0,0,1,0,37.24
FALSE POSITIVE,1,0,0,1,1.82
FALSE POSITIVE,1,0,1,0,1.49
FALSE POSITIVE,0,0,1,0,31.51
FALSE POSITIVE,0,1,0,0,4.4
FALSE POSITIVE,0,0,1,0,27.79
CANDIDATE,0,0,0,0,2.52
FALSE POSITIVE,1,0,0,1,0.66
FALSE POSITIVE,0,1,0,0,23.42
FALSE POSITIVE,1,0,0,0,20.96
FALSE POSITIVE,0,0,1,0,74.5
FALSE POSITIVE,0,0,1,0,35.68
FALSE POSITIVE,0,0,0,1,0.62
CANDIDATE,0,0,0,0,2.02
FALSE POSITIVE,0,0,1,0,42.54
CANDIDATE,0,0,0,0,1.73
CANDIDATE,0,0,0,0,1.88
FALSE POSITIVE,0,0,0,1,0.7
FALSE POSITIVE,0,1,0,0,85.77
CANDIDATE,0,0,0,0,1.58
FALSE POSITIVE,0,0,1,0,44.0
FALSE POSITIVE,1,0,1,0,0.66
FALSE POSITIVE,0,1,0,0,2.14
CANDIDATE,0,0,0,0,1.0
CANDIDATE,0,0,0,0,1.01
CANDIDATE,0,0,0,0,1.7
CANDIDATE,0,0,0,0,1.59
CANDIDATE,0,0,0,0,2.53
CANDIDATE,0,0,0,0,2.61
FALSE POSITIVE,0,0,1,0,45.91
FALSE POSITIVE,1,1,0,1,0.87
FALSE POSITIVE,0,0,1,0,99.66
FALSE POSITIVE,1,0,0,0,0.9
FALSE POSITIVE,1,0,1,0,0.97
FALSE POSITIVE,1,1,0,1,0.92
FALSE POSITIVE,0,1,0,0,374.78
CANDIDATE,0,0,0,0,3.28
FALSE POSITIVE,0,1,0,0,1.22
FALSE POSITIVE,1,0,0,1,0.68
FALSE POSITIVE,0,0,1,0,102.31
CANDIDATE,0,0,0,0,0.84
FALSE POSITIVE,1,0,1,0,69.11
FALSE POSITIVE,0,1,0,0,48.67
FALSE POSITIVE,0,0,1,0,146.47
FALSE POSITIVE,0,0,1,0,89.55
FALSE POSITIVE,0,0,1,0,47.96
FALSE POSITIVE,1,0,0,1,0.95
FALSE POSITIVE,1,1,0,0,1.21
CANDIDATE,0,0,0,0,1.73
FALSE POSITIVE,1,0,0,1,0.79
FALSE POSITIVE,0,1,0,0,3.38
FALSE POSITIVE,0,0,1,0,78.77
CANDIDATE,0,0,0,0,1.07
FALSE POSITIVE,0,0,1,0,55.26
FALSE POSITIVE,0,1,0,1,0.94
FALSE POSITIVE,0,0,1,0,68.05
CANDIDATE,0,0,0,0,0.9
CANDIDATE,0,0,0,0,1.59
FALSE POSITIVE,0,1,0,0,91.21
FALSE POSITIVE,0,1,0,0,28.97
FALSE POSITIVE,0,0,1,0,34.37
FALSE POSITIVE,0,0,1,0,75.64
FALSE POSITIVE,1,1,0,0,28.15
FALSE POSITIVE,1,1,0,1,2.03
CANDIDATE,0,0,0,0,0.82
CANDIDATE,0,0,0,0,2.09
FALSE POSITIVE,0,0,1,0,64.04
FALSE POSITIVE,1,0,1,0,67.03
FALSE POSITIVE,0,1,0,0,1.24
FALSE POSITIVE,0,0,1,0,71.49
FALSE POSITIVE,0,0,1,0,56.62
FALSE POSITIVE,0,0,1,0,188.55
FALSE POSITIVE,0,1,0,1,0.48
FALSE POSITIVE,1,0,1,1,0.64
CANDIDATE,0,0,0,0,0.85
FALSE POSITIVE,1,0,1,1,2.06
FALSE POSITIVE,0,1,0,0,2.17
CANDIDATE,0,0,0,0,2.19
FALSE POSITIVE,1,0,1,0,2.28
CANDIDATE,0,0,0,0,1.29
FALSE POSITIVE,0,0,1,0,61.35
CANDIDATE,0,0,0,0,12.35
FALSE POSITIVE,1,0,0,1,0.76
FALSE POSITIVE,1,0,1,0,0.68
FALSE POSITIVE,0,0,1,0,49.21
FALSE POSITIVE,0,1,0,1,4.67
FALSE POSITIVE,0,0,1,0,30.6
FALSE POSITIVE,0,0,1,0,26.69
FALSE POSITIVE,0,0,1,0,35.61
FALSE POSITIVE,1,0,1,0,19.43
FALSE POSITIVE,1,1,0,1,1.44
FALSE POSITIVE,0,0,1,0,32.12
FALSE POSITIVE,0,1,0,0,1.88
FALSE POSITIVE,0,1,0,0,9.76
CANDIDATE,0,0,0,0,0.64
CANDIDATE,0,0,0,0,2.01
CANDIDATE,0,0,0,0,0.84
CANDIDATE,0,0,0,0,0.7
CANDIDATE,0,0,0,0,1.3
FALSE POSITIVE,1,1,0,1,15.33
FALSE POSITIVE,1,1,0,1,0.79
FALSE POSITIVE,1,0,0,0,2.03
FALSE POSITIVE,1,1,1,1,2.19
FALSE POSITIVE,0,1,0,0,2.69
CANDIDATE,0,0,0,0,1.25
FALSE POSITIVE,0,0,0,1,0.93
FALSE POSITIVE,1,0,0,0,1.88
CANDIDATE,0,0,0,0,2.15
FALSE POSITIVE,0,0,1,0,15.64
FALSE POSITIVE,0,0,1,0,33.55
CANDIDATE,0,0,0,0,0.75
CANDIDATE,0,0,0,0,1.0
FALSE POSITIVE,1,0,0,1,1.03
FALSE POSITIVE,0,0,1,0,60.26
FALSE POSITIVE,1,0,0,1,103.98
FALSE POSITIVE,0,0,1,0,77.25
FALSE POSITIVE,0,0,0,1,0.9
FALSE POSITIVE,0,0,1,0,68.91
FALSE POSITIVE,1,1,0,1,60.59
FALSE POSITIVE,0,1,0,0,57.95
FALSE POSITIVE,0,0,1,0,62.55
FALSE POSITIVE,0,0,1,0,49.46
FALSE POSITIVE,0,1,0,0,0.98
FALSE POSITIVE,0,0,1,0,69.66
FALSE POSITIVE,0,0,1,0,72.76
FALSE POSITIVE,0,0,1,0,47.55
CANDIDATE,0,0,0,0,0.79
CANDIDATE,0,0,0,0,1.75
FALSE POSITIVE,0,0,1,0,54.91
CANDIDATE,0,0,0,0,52.16
FALSE POSITIVE,0,0,1,0,52.69
FALSE POSITIVE,1,1,0,0,2.42
FALSE POSITIVE,0,1,0,0,66.64
FALSE POSITIVE,1,1,0,0,13.52
FALSE POSITIVE,1,0,1,1,515.07
FALSE POSITIVE,1,0,1,0,3.91
FALSE POSITIVE,0,0,1,0,73.04
FALSE POSITIVE,0,0,1,0,25.25
FALSE POSITIVE,0,1,0,0,0.49
FALSE POSITIVE,0,0,1,0,39.98
FALSE POSITIVE,0,0,1,0,63.46
CANDIDATE,0,0,0,0,1.14
FALSE POSITIVE,1,1,0,1,0.84
FALSE POSITIVE,1,0,0,1,2.16
FALSE POSITIVE,0,0,1,0,57.97
CANDIDATE,0,0,0,0,1.51
FALSE POSITIVE,0,0,1,0,58.48
FALSE POSITIVE,0,0,1,0,37.51
FALSE POSITIVE,1,0,1,1,10.85
CANDIDATE,0,0,0,0,1.02
FALSE POSITIVE,1,0,0,1,5.65
CANDIDATE,0,0,0,0,1.36
FALSE POSITIVE,1,0,0,0,1.05
CANDIDATE,0,0,0,0,0.93
FALSE POSITIVE,0,1,0,1,0.93
CANDIDATE,0,0,1,0,34.23
FALSE POSITIVE,1,0,0,1,9.32
FALSE POSITIVE,0,0,1,0,78.24
CANDIDATE,0,0,0,0,30.25
FALSE POSITIVE,0,0,1,0,1794.2
FALSE POSITIVE,0,0,1,0,63.99
FALSE POSITIVE,0,0,1,0,26.08
FALSE POSITIVE,0,0,1,0,39.19
FALSE POSITIVE,0,0,1,0,601.32
FALSE POSITIVE,1,0,1,0,0.68
CANDIDATE,0,0,0,0,48.93
FALSE POSITIVE,1,0,1,0,39.73
CANDIDATE,0,0,0,0,1.79
FALSE POSITIVE,0,0,1,0,64.66
FALSE POSITIVE,0,0,1,0,77.1
FALSE POSITIVE,0,0,1,0,40.61
FALSE POSITIVE,0,0,1,0,83.75
CANDIDATE,0,0,0,0,26.55
FALSE POSITIVE,0,0,1,0,618.37
FALSE POSITIVE,1,0,1,0,55.45
CANDIDATE,0,0,0,0,19.07
FALSE POSITIVE,0,0,1,0,35.62
CANDIDATE,0,0,0,0,18.94
FALSE POSITIVE,0,0,1,0,45.87
FALSE POSITIVE,0,0,1,0,25.8
CANDIDATE,0,0,0,0,0.75
CANDIDATE,0,0,0,0,0.68
FALSE POSITIVE,0,0,1,0,29.74
FALSE POSITIVE,1,0,0,1,0.96
FALSE POSITIVE,1,1,0,0,26.29
FALSE POSITIVE,0,0,1,0,43.08
CANDIDATE,0,0,0,0,0.92
FALSE POSITIVE,0,0,1,0,178.15
FALSE POSITIVE,0,1,0,0,15.68
FALSE POSITIVE,0,0,1,0,103.41
FALSE POSITIVE,1,1,0,1,1.35
FALSE POSITIVE,0,0,1,0,92.34
FALSE POSITIVE,0,0,1,0,115.49
FALSE POSITIVE,1,0,1,0,1.82
FALSE POSITIVE,0,1,0,0,1.2
CANDIDATE,0,0,0,0,1.63
CANDIDATE,0,0,0,0,2.05
CANDIDATE,0,0,0,0,1.72
CANDIDATE,0,0,0,0,1.31
FALSE POSITIVE,0,0,1,1,0.86
FALSE POSITIVE,0,0,0,1,0.67
FALSE POSITIVE,0,1,0,1,0.55
FALSE POSITIVE,0,0,1,0,36.72
CANDIDATE,0,0,0,0,1.3
FALSE POSITIVE,1,1,0,1,11.67
FALSE POSITIVE,0,0,1,1,325.51
CANDIDATE,0,0,1,0,19.36
CANDIDATE,0,0,0,0,3.16
FALSE POSITIVE,0,1,0,0,0.81
FALSE POSITIVE,1,1,0,1,6.85
FALSE POSITIVE,0,0,1,0,52.64
FALSE POSITIVE,0,0,1,0,231.93
FALSE POSITIVE,1,0,0,0,35.68
FALSE POSITIVE,0,0,1,0,93.94
FALSE POSITIVE,0,0,1,0,54.13
FALSE POSITIVE,0,0,1,0,35.81
FALSE POSITIVE,0,0,1,0,60.99
FALSE POSITIVE,0,0,1,0,70.62
CANDIDATE,0,0,0,0,140.14
CANDIDATE,0,0,0,0,1.45
FALSE POSITIVE,0,0,1,0,75.11
FALSE POSITIVE,1,1,0,1,0.89
FALSE POSITIVE,0,0,1,0,41.17
FALSE POSITIVE,0,0,1,0,67.17
FALSE POSITIVE,0,1,0,1,0.55
CANDIDATE,0,0,0,0,0.43
CANDIDATE,0,0,0,0,1.1
FALSE POSITIVE,0,0,1,0,51.42
FALSE POSITIVE,1,0,0,1,0.58
FALSE POSITIVE,0,0,1,0,63.57
FALSE POSITIVE,0,0,1,0,56.59
FALSE POSITIVE,1,0,1,0,46.75
FALSE POSITIVE,0,0,1,0,39.18
FALSE POSITIVE,0,0,1,0,178.47
FALSE POSITIVE,1,0,0,1,0.92
FALSE POSITIVE,0,0,1,0,180.25
FALSE POSITIVE,0,1,0,0,85.76
FALSE POSITIVE,1,0,0,0,0.95
FALSE POSITIVE,1,0,0,1,0.92
CANDIDATE,0,0,0,0,2.25
FALSE POSITIVE,0,0,1,0,41.01
FALSE POSITIVE,1,1,0,1,0.52
FALSE POSITIVE,1,0,0,1,0.58
FALSE POSITIVE,0,1,0,0,71.79
FALSE POSITIVE,1,0,1,0,1.27
FALSE POSITIVE,0,0,1,0,31.15
FALSE POSITIVE,1,1,0,1,79.21
FALSE POSITIVE,0,0,1,0,31.71
FALSE POSITIVE,0,0,1,0,5.88
FALSE POSITIVE,0,1,0,1,0.62
FALSE POSITIVE,1,0,0,0,1.12
FALSE POSITIVE,0,0,1,0,79.23
FALSE POSITIVE,0,0,1,0,48.72
CANDIDATE,0,0,0,0,1.04
FALSE POSITIVE,0,0,1,0,83.5
FALSE POSITIVE,0,0,1,0,46.42
FALSE POSITIVE,0,1,0,0,134.45
FALSE POSITIVE,0,0,1,0,42.98
FALSE POSITIVE,0,0,1,0,20.88
FALSE POSITIVE,0,0,1,0,90.32
FALSE POSITIVE,0,0,1,0,146.33
FALSE POSITIVE,1,0,1,0,36.25
FALSE POSITIVE,1,0,1,0,12.6
FALSE POSITIVE,0,0,1,0,45.65
FALSE POSITIVE,1,0,0,1,1.23
FALSE POSITIVE,0,0,1,0,200.24
FALSE POSITIVE,0,0,1,0,50.23
FALSE POSITIVE,1,0,1,1,1.04
CANDIDATE,0,0,0,0,1.44
CANDIDATE,0,0,0,0,1.17
FALSE POSITIVE,1,0,0,0,1.15
FALSE POSITIVE,0,0,1,0,75.47
FALSE POSITIVE,0,0,1,0,291.01
FALSE POSITIVE,0,0,1,0,73.8
FALSE POSITIVE,0,0,1,0,115.45
CANDIDATE,0,0,0,0,0.92
FALSE POSITIVE,1,0,0,1,0.36
CANDIDATE,0,0,0,0,1.2
FALSE POSITIVE,0,1,0,0,0.68
FALSE POSITIVE,0,0,1,0,151.0
FALSE POSITIVE,0,0,1,0,38.82
FALSE POSITIVE,0,1,0,1,0.86
FALSE POSITIVE,0,0,1,0,55.22
FALSE POSITIVE,0,0,1,0,94.2
FALSE POSITIVE,0,0,1,0,41.68
FALSE POSITIVE,0,1,0,0,1.95
CANDIDATE,0,0,0,0,1.03
CANDIDATE,0,0,0,0,1.04
FALSE POSITIVE,0,0,1,0,53.0
CANDIDATE,0,0,0,0,0.93
FALSE POSITIVE,0,1,0,0,0.97
FALSE POSITIVE,0,1,0,0,31.98
FALSE POSITIVE,0,0,1,0,37.5
FALSE POSITIVE,0,0,1,0,48.18
CANDIDATE,0,0,0,0,1.52
CANDIDATE,0,0,0,0,1.14
FALSE POSITIVE,0,0,1,0,31.12
